index,horse_id,won,y_predict,top_prediction,accuracy
72630,2462,0,0.08333371579647064,1,False
72631,2581,0,0.0833331048488617,0,False
72632,1707,0,0.08333314955234528,0,False
72633,1088,0,0.08333387970924377,0,False
72634,3208,0,0.08333286643028259,0,False
72635,40,0,0.0833328515291214,0,False
72636,153,0,0.0833331048488617,0,False
72637,3363,0,0.0833335816860199,0,False
72638,1249,0,0.08333294838666916,0,False
72639,3776,0,0.08333361148834229,0,False
72640,1003,1,0.08333323895931244,0,False
72641,3783,0,0.08333335816860199,0,False
72642,3339,0,0.08333342522382736,0,False
72643,174,0,0.08333325386047363,0,False
72644,1279,0,0.08333383500576019,0,False
72645,2243,0,0.5000011324882507,1,False
72646,32,0,0.49999886751174927,0,False
72647,3867,0,0.07142843306064606,0,False
72648,526,0,0.07142859697341919,0,False
72649,602,0,0.07142841815948486,0,False
72650,1522,0,0.0714283213019371,0,False
72651,3384,1,0.07142852246761322,0,False
72652,3704,0,0.07142871618270874,0,False
72653,140,0,0.07142836600542068,0,False
72654,2024,0,0.0714288055896759,0,False
72655,841,0,0.07142873853445053,0,False
72656,2376,0,0.07142860442399979,0,False
72657,775,0,0.07142855226993561,0,False
72658,2764,0,0.07142864167690277,0,False
72659,3724,0,0.07142893970012665,1,False
72660,994,0,0.07142837345600128,0,False
72661,1695,0,0.07142846286296844,0,False
72662,1284,0,0.07142847776412964,0,False
72663,3471,1,0.07142850011587143,0,False
72664,970,0,0.0714288279414177,1,False
72665,2021,0,0.07142844051122665,0,False
72666,846,0,0.07142876088619232,0,False
72667,20,0,0.07142873853445053,0,False
72668,2537,0,0.07142835855484009,0,False
72669,628,0,0.0714288130402565,0,False
72670,4094,0,0.07142850011587143,0,False
72671,1999,0,0.07142868638038635,0,False
72672,1084,0,0.07142810523509979,0,False
72673,14,0,0.0714285597205162,0,False
72674,1194,0,0.07142873853445053,0,False
72675,4268,0,0.5000007748603821,1,False
72676,112,0,0.4999992251396179,0,False
72677,2710,0,0.08333305269479752,0,False
72678,3433,0,0.0833335593342781,0,False
72679,4203,0,0.08333345502614975,0,False
72680,3760,0,0.08333326131105423,0,False
72681,3463,0,0.08333335816860199,0,False
72682,2096,0,0.08333349972963333,0,False
72683,2064,0,0.08333274722099304,0,False
72684,1977,0,0.08333316445350647,0,False
72685,574,1,0.08333364874124527,0,False
72686,3179,0,0.08333353698253632,0,False
72687,3953,0,0.08333352953195572,0,False
72688,2303,0,0.08333315700292587,0,False
72689,945,0,0.07692297548055649,0,False
72690,327,0,0.0769231766462326,0,False
72691,4079,0,0.07692296802997589,0,False
72692,2725,0,0.07692304998636246,0,False
72693,781,0,0.07692310959100723,0,False
72694,2237,0,0.07692301273345947,0,False
72695,2000,0,0.07692299038171768,0,False
72696,86,0,0.07692307233810425,0,False
72697,2734,1,0.07692305743694305,0,False
72698,2135,0,0.07692285627126694,0,False
72699,4100,0,0.0769231915473938,0,False
72700,1802,0,0.0769231840968132,0,False
72701,3143,0,0.07692335546016693,1,False
72702,3066,0,0.14285731315612793,0,False
72703,2835,0,0.14285705983638763,0,False
72704,1723,0,0.14285700023174286,0,False
72705,3773,0,0.14285705983638763,0,False
72706,1056,0,0.14285703003406525,0,False
72707,160,0,0.14285731315612793,0,False
72708,352,0,0.1428571492433548,0,False
72709,3512,0,0.2000005692243576,1,False
72710,520,0,0.20000004768371582,0,False
72711,3198,0,0.2000003159046173,0,False
72712,633,1,0.1999996155500412,0,False
72713,1793,0,0.19999942183494568,0,False
72714,1154,0,0.08333354443311691,1,False
72715,2085,0,0.08333342522382736,0,False
72716,3959,0,0.0833333432674408,0,False
72717,155,0,0.0833333432674408,0,False
72718,3194,0,0.08333314955234528,0,False
72719,2402,1,0.08333325386047363,0,False
72720,3509,0,0.08333305269479752,0,False
72721,1492,0,0.08333330601453781,0,False
72722,3050,0,0.0833333432674408,0,False
72723,2453,0,0.08333354443311691,1,False
72724,3206,0,0.08333327621221542,0,False
72725,1955,0,0.08333338797092438,0,False
72726,3771,0,0.07142847776412964,0,False
72727,2516,0,0.07142867147922516,0,False
72728,1913,0,0.07142839580774307,0,False
72729,2738,0,0.07142830640077591,0,False
72730,2879,0,0.07142867147922516,0,False
72731,296,0,0.07142863422632217,0,False
72732,1473,0,0.07142872363328934,0,False
72733,2594,0,0.07142844796180725,0,False
72734,1587,0,0.07142867147922516,0,False
72735,3873,0,0.07142877578735352,1,False
72736,4276,1,0.07142854481935501,0,False
72737,4103,0,0.07142864167690277,0,False
72738,3337,0,0.07142847031354904,0,False
72739,419,0,0.07142858952283859,0,False
72740,1588,0,1.0,1,False
72741,3780,1,0.07692309468984604,0,False
72742,3754,0,0.07692296802997589,0,False
72743,2591,0,0.07692313194274902,0,False
72744,3654,0,0.07692316174507141,0,False
72745,529,0,0.0769229456782341,0,False
72746,215,0,0.0769229456782341,0,False
72747,2860,0,0.0769234150648117,0,False
72748,944,0,0.07692313939332962,0,False
72749,3376,0,0.07692290097475052,0,False
72750,2202,0,0.07692331075668335,0,False
72751,3580,0,0.07692290097475052,0,False
72752,164,0,0.07692327350378036,0,False
72753,1195,0,0.07692287117242813,0,False
72754,1090,0,0.07142848521471024,0,False
72755,4386,0,0.0714288055896759,0,False
72756,3522,0,0.07142838090658188,0,False
72757,3075,1,0.0714288204908371,0,False
72758,3470,0,0.07142812758684158,0,False
72759,2623,0,0.07142885029315948,1,False
72760,1389,0,0.07142874598503113,0,False
72761,1622,0,0.07142847776412964,0,False
72762,1468,0,0.0714285671710968,0,False
72763,696,0,0.07142830640077591,0,False
72764,115,0,0.07142871618270874,0,False
72765,315,0,0.07142867147922516,0,False
72766,2529,0,0.07142839580774307,0,False
72767,1257,0,0.07142864912748337,0,False
72768,1390,0,0.2000000774860382,0,False
72769,3796,0,0.20000015199184418,0,False
72770,2099,0,0.20000028610229492,1,False
72771,1569,0,0.19999951124191284,0,False
72772,3625,1,0.19999995827674866,0,False
72773,3636,0,0.1428576111793518,0,False
72774,1914,0,0.14285649359226227,0,False
72775,3495,0,0.14285732805728912,0,False
72776,726,0,0.1428568959236145,0,False
72777,3177,0,0.14285694062709808,0,False
72778,3238,0,0.14285723865032196,0,False
72779,2909,0,0.14285753667354584,0,False
72780,2265,0,0.08333252370357513,0,False
72781,729,0,0.08333361148834229,0,False
72782,3134,0,0.08333348482847214,0,False
72783,1355,1,0.0833328440785408,0,False
72784,1722,0,0.0833328440785408,0,False
72785,25,0,0.0833333358168602,0,False
72786,21,0,0.08333362638950348,0,False
72787,3510,0,0.08333369344472885,1,False
72788,1562,0,0.08333326876163483,0,False
72789,1655,0,0.08333348482847214,0,False
72790,2834,0,0.08333366364240646,0,False
72791,3141,0,0.0833335593342781,0,False
72792,1710,0,0.08333353698253632,0,False
72793,3751,1,0.08333293348550797,0,False
72794,1266,0,0.08333297073841095,0,False
72795,3524,0,0.08333342522382736,0,False
72796,273,0,0.08333378285169601,1,False
72797,3956,0,0.0833330824971199,0,False
72798,1800,0,0.08333363384008408,0,False
72799,4279,0,0.08333327621221542,0,False
72800,4096,0,0.08333346247673035,0,False
72801,3527,0,0.08333315700292587,0,False
72802,1796,0,0.08333338797092438,0,False
72803,2426,0,0.08333329856395721,0,False
72804,2592,0,1.0,1,False
72805,530,1,0.09090948849916458,0,False
72806,4235,0,0.09090901166200638,0,False
72807,3202,0,0.09090933203697205,0,False
72808,1524,0,0.09090819954872131,0,False
72809,990,0,0.09090915322303772,0,False
72810,2421,0,0.09090930968523026,0,False
72811,85,0,0.09090960770845413,0,False
72812,3373,0,0.09090889245271683,0,False
72813,1978,0,0.09090915322303772,0,False
72814,2078,0,0.09090881049633026,0,False
72815,546,0,0.09090901911258698,0,False
72816,688,0,0.08333349227905273,0,False
72817,325,0,0.08333322405815125,0,False
72818,1959,0,0.08333319425582886,0,False
72819,1092,0,0.08333294093608856,0,False
72820,4266,0,0.08333325386047363,0,False
72821,2219,0,0.08333299309015274,0,False
72822,4254,0,0.08333341777324677,0,False
72823,3854,0,0.08333364129066467,0,False
72824,935,0,0.08333318680524826,0,False
72825,1885,1,0.08333331346511841,0,False
72826,316,0,0.08333355188369751,0,False
72827,3113,0,0.083333820104599,1,False
72828,864,0,0.11111094802618027,0,False
72829,3798,0,0.11111072450876236,0,False
72830,695,0,0.1111111268401146,0,False
72831,1611,0,0.1111113578081131,0,False
72832,2144,0,0.1111110970377922,0,False
72833,2231,1,0.11111138761043549,0,False
72834,4242,0,0.11111167818307877,0,False
72835,1157,0,0.11111078411340714,0,False
72836,4231,0,0.11111092567443848,0,False
72837,1994,0,0.3333337604999542,1,False
72838,3575,0,0.3333330452442169,0,False
72839,1047,0,0.33333316445350647,0,False
72840,1357,0,0.10000010579824448,0,False
72841,2863,0,0.09999953210353851,0,False
72842,2832,0,0.10000023245811462,0,False
72843,4195,0,0.10000012069940567,0,False
72844,1474,0,0.10000037401914597,1,False
72845,1232,0,0.09999983757734299,0,False
72846,1619,0,0.10000014305114746,0,False
72847,2154,1,0.1000000610947609,0,False
72848,959,0,0.10000018775463104,0,False
72849,780,0,0.09999939799308777,0,False
72850,3503,0,0.0833330750465393,0,False
72851,4354,0,0.08333342522382736,0,False
72852,1150,0,0.08333374559879303,0,False
72853,1287,0,0.08333326876163483,0,False
72854,2563,0,0.08333340287208557,0,False
72855,3577,0,0.0833340734243393,1,False
72856,2534,0,0.08333340287208557,0,False
72857,2082,1,0.0833330899477005,0,False
72858,3802,0,0.08333339542150497,0,False
72859,4024,0,0.08333344012498856,0,False
72860,1297,0,0.0833325982093811,0,False
72861,1392,0,0.0833330750465393,0,False
72862,1187,0,0.1428573876619339,0,False
72863,2244,0,0.1428564488887787,0,False
72864,1156,0,0.1428573578596115,0,False
72865,3672,0,0.14285670220851898,0,False
72866,629,0,0.1428571492433548,0,False
72867,107,0,0.14285752177238464,0,False
72868,3974,0,0.14285743236541748,0,False
72869,2931,1,0.2000000774860382,0,False
72870,1908,0,0.2000008225440979,1,False
72871,3323,0,0.19999904930591583,0,False
72872,3200,0,0.19999974966049194,0,False
72873,1920,0,0.2000003457069397,0,False
72874,3784,0,0.07142841815948486,0,False
72875,1650,0,0.07142888009548187,0,False
72876,1922,0,0.07142876088619232,0,False
72877,2801,0,0.07142858952283859,0,False
72878,2762,0,0.07142852246761322,0,False
72879,514,0,0.07142867147922516,0,False
72880,807,0,0.07142855226993561,0,False
72881,4243,1,0.07142839580774307,0,False
72882,4290,0,0.07142799347639084,0,False
72883,3635,0,0.07142822444438934,0,False
72884,2726,0,0.07142836600542068,0,False
72885,1837,0,0.07142897695302963,1,False
72886,2691,0,0.07142896205186844,0,False
72887,23,0,0.07142864912748337,0,False
72888,1153,1,0.07692316919565201,0,False
72889,3971,0,0.07692316174507141,0,False
72890,2392,0,0.0769229531288147,0,False
72891,1122,0,0.07692316174507141,0,False
72892,730,0,0.07692264765501022,0,False
72893,1458,0,0.07692323625087738,0,False
72894,2531,0,0.0769229307770729,0,False
72895,3718,0,0.07692333310842514,0,False
72896,3967,0,0.07692284137010574,0,False
72897,4201,0,0.07692322880029678,0,False
72898,518,0,0.07692303508520126,0,False
72899,994,0,0.07692309468984604,0,False
72900,3429,0,0.07692322880029678,0,False
72901,2463,0,1.0,1,False
72902,3241,1,0.07142829149961472,0,False
72903,84,0,0.07142896205186844,1,False
72904,3568,0,0.07142847031354904,0,False
72905,3494,0,0.07142860442399979,0,False
72906,4086,0,0.0714285746216774,0,False
72907,528,0,0.07142847776412964,0,False
72908,1757,0,0.07142888754606247,0,False
72909,852,0,0.07142840325832367,0,False
72910,2537,0,0.07142841070890427,0,False
72911,406,0,0.07142874598503113,0,False
72912,1758,0,0.07142847031354904,0,False
72913,1001,0,0.0714285671710968,0,False
72914,2891,0,0.07142877578735352,0,False
72915,2582,0,0.0714283287525177,0,False
72916,4122,0,0.07142860442399979,0,False
72917,2468,0,0.07142838090658188,0,False
72918,1838,0,0.07142888009548187,1,False
72919,1613,0,0.07142870128154755,0,False
72920,3469,1,0.0714285597205162,0,False
72921,1465,0,0.07142827659845352,0,False
72922,3428,0,0.0714285671710968,0,False
72923,3797,0,0.07142873853445053,0,False
72924,1931,0,0.071428582072258,0,False
72925,2886,0,0.07142872363328934,0,False
72926,4114,0,0.0714283362030983,0,False
72927,3020,0,0.07142848521471024,0,False
72928,1788,0,0.07142847776412964,0,False
72929,124,0,0.07142871618270874,0,False
72930,1612,0,0.3333337903022766,0,False
72931,4169,1,0.3333340287208557,1,True
72932,1118,0,0.3333321809768677,0,False
72933,2581,0,0.09090901911258698,0,False
72934,3007,0,0.09090892225503922,0,False
72935,2799,0,0.09090957045555115,0,False
72936,2972,0,0.09090901911258698,0,False
72937,3062,0,0.09090875089168549,0,False
72938,615,0,0.09090902656316757,0,False
72939,3674,0,0.0909089520573616,0,False
72940,582,0,0.09090904891490936,0,False
72941,609,0,0.09090892225503922,0,False
72942,3462,0,0.09090928733348846,0,False
72943,327,0,0.09090950340032578,0,False
72944,3645,0,0.08333314955234528,0,False
72945,2965,0,0.0833328366279602,0,False
72946,2405,0,0.08333339542150497,0,False
72947,2081,0,0.08333303779363632,0,False
72948,3456,0,0.08333340287208557,0,False
72949,965,0,0.08333340287208557,0,False
72950,3726,0,0.08333337306976318,0,False
72951,27,0,0.08333311975002289,0,False
72952,37,0,0.0833335593342781,0,False
72953,4225,1,0.08333344757556915,0,False
72954,2469,0,0.08333376049995422,1,False
72955,3598,0,0.08333350718021393,0,False
72956,1981,1,0.11111126840114594,0,False
72957,0,0,0.11111054569482803,0,False
72958,3955,0,0.11111150681972504,0,False
72959,2059,0,0.11111162602901459,0,False
72960,4004,0,0.11111068725585938,0,False
72961,870,0,0.1111111119389534,0,False
72962,1844,0,0.11111145466566086,0,False
72963,301,0,0.1111108586192131,0,False
72964,3084,0,0.11111102253198624,0,False
72965,4196,0,0.19999894499778748,0,False
72966,3646,0,0.1999996453523636,0,False
72967,4231,0,0.19999942183494568,0,False
72968,137,0,0.20000074803829193,0,False
72969,4095,0,0.20000119507312775,1,False
72970,2292,0,0.07142898440361023,0,False
72971,1540,0,0.07142800837755203,0,False
72972,2585,0,0.07142868638038635,0,False
72973,2216,0,0.07142869383096695,0,False
72974,1795,0,0.07142866402864456,0,False
72975,4327,1,0.0714290663599968,1,True
72976,624,0,0.07142851501703262,0,False
72977,1199,0,0.07142845541238785,0,False
72978,536,0,0.07142817974090576,0,False
72979,3764,0,0.07142861932516098,0,False
72980,4337,0,0.07142844796180725,0,False
72981,4089,0,0.07142845541238785,0,False
72982,638,0,0.0714285597205162,0,False
72983,2512,0,0.07142871618270874,0,False
72984,221,0,0.07692292332649231,0,False
72985,3381,0,0.07692313194274902,0,False
72986,3085,0,0.076922707259655,0,False
72987,2280,0,0.07692357152700424,0,False
72988,813,0,0.07692315429449081,0,False
72989,1238,1,0.07692299783229828,0,False
72990,1242,0,0.07692308723926544,0,False
72991,3539,0,0.07692313939332962,0,False
72992,4355,0,0.07692301273345947,0,False
72993,3655,0,0.07692309468984604,0,False
72994,897,0,0.0769229456782341,0,False
72995,219,0,0.07692311704158783,0,False
72996,3214,0,0.07692313939332962,0,False
72997,4081,0,1.0,1,False
72998,309,0,0.07142861932516098,0,False
72999,1698,0,0.0714285671710968,0,False
73000,2249,0,0.07142824679613113,0,False
73001,3773,1,0.07142839580774307,0,False
73002,2907,0,0.07142867147922516,0,False
73003,2145,0,0.07142868638038635,0,False
73004,1282,0,0.07142858952283859,0,False
73005,352,0,0.07142890989780426,0,False
73006,4389,0,0.0714288204908371,0,False
73007,987,0,0.07142825424671173,0,False
73008,606,0,0.07142855226993561,0,False
73009,2540,0,0.07142869383096695,0,False
73010,1278,0,0.07142893970012665,1,False
73011,2554,0,0.07142803817987442,0,False
73012,3849,0,0.09090925008058548,0,False
73013,3518,0,0.09090892225503922,0,False
73014,699,0,0.0909089669585228,0,False
73015,1283,0,0.09090954810380936,0,False
73016,2247,0,0.09090939909219742,0,False
73017,4192,0,0.09090851247310638,0,False
73018,166,0,0.09090902656316757,0,False
73019,3720,0,0.09090922027826309,0,False
73020,816,1,0.09090875089168549,0,False
73021,1556,0,0.0909087061882019,0,False
73022,1348,0,0.0909096747636795,1,False
73023,2584,0,0.1666661500930786,0,False
73024,1028,0,0.166666641831398,0,False
73025,1597,0,0.1666671633720398,0,False
73026,2266,0,0.1666661500930786,0,False
73027,1939,1,0.1666674017906189,0,False
73028,2865,0,0.16666649281978607,0,False
73029,3974,0,0.16666662693023682,0,False
73030,1568,0,0.16666579246520996,0,False
73031,3264,0,0.1666668802499771,0,False
73032,3507,0,0.16666769981384277,1,False
73033,956,0,0.16666655242443085,0,False
73034,1930,0,0.1666664332151413,0,False
73035,3239,0,0.08333303034305573,0,False
73036,1801,0,0.08333340287208557,0,False
73037,2218,0,0.08333331346511841,0,False
73038,3498,0,0.08333315700292587,0,False
73039,3729,0,0.08333361148834229,0,False
73040,880,0,0.08333360403776169,0,False
73041,314,1,0.08333320915699005,0,False
73042,1997,0,0.08333378285169601,1,False
73043,2427,0,0.0833335593342781,0,False
73044,938,0,0.08333288133144379,0,False
73045,35,0,0.08333328366279602,0,False
73046,2105,0,0.08333319425582886,0,False
73047,398,0,0.08333305269479752,0,False
73048,4079,0,0.0833330750465393,0,False
73049,1970,0,0.08333323150873184,0,False
73050,3968,0,0.08333341032266617,0,False
73051,3975,0,0.0833335593342781,0,False
73052,3435,0,0.08333329111337662,0,False
73053,1841,1,0.08333318680524826,0,False
73054,3954,0,0.08333344757556915,0,False
73055,3552,0,0.08333345502614975,0,False
73056,3688,0,0.08333320170640945,0,False
73057,3143,0,0.08333361148834229,1,False
73058,2817,0,0.08333352953195572,0,False
73059,1615,0,0.5000006556510925,1,False
73060,1788,0,0.49999934434890747,0,False
73061,1339,0,0.09999935328960419,0,False
73062,1296,0,0.09999999403953552,0,False
73063,1008,0,0.09999925643205643,0,False
73064,2737,0,0.10000023245811462,0,False
73065,2004,1,0.10000012814998627,0,False
73066,3201,0,0.10000009089708328,0,False
73067,3177,0,0.10000009089708328,0,False
73068,1018,0,0.10000045597553253,0,False
73069,703,0,0.10000017285346985,0,False
73070,3363,0,0.10000019520521164,0,False
73071,3309,0,0.08333318680524826,0,False
73072,2400,0,0.08333328366279602,0,False
73073,2652,0,0.08333346247673035,0,False
73074,466,0,0.08333346247673035,0,False
73075,3574,1,0.08333348482847214,0,False
73076,1446,0,0.08333343267440796,0,False
73077,687,0,0.08333329856395721,0,False
73078,3658,0,0.08333330601453781,0,False
73079,4380,0,0.08333265781402588,0,False
73080,1299,0,0.0833338126540184,1,False
73081,3071,0,0.0833333283662796,0,False
73082,1252,0,0.08333329111337662,0,False
73083,2588,0,0.09999989718198776,0,False
73084,547,0,0.10000011324882507,0,False
73085,120,0,0.09999976307153702,0,False
73086,3861,0,0.1000000610947609,0,False
73087,634,0,0.10000018030405045,0,False
73088,4204,0,0.10000010579824448,0,False
73089,3332,1,0.09999964386224747,0,False
73090,1333,0,0.09999991953372955,0,False
73091,2089,0,0.10000017285346985,0,False
73092,3483,0,0.10000015050172806,0,False
73093,39,0,0.4999999701976776,0,False
73094,3431,0,0.5000000596046448,1,False
73095,1291,0,0.08333352208137512,0,False
73096,407,0,0.08333335816860199,0,False
73097,3185,0,0.08333297073841095,0,False
73098,988,1,0.08333325386047363,0,False
73099,2403,0,0.08333336561918259,0,False
73100,4336,0,0.08333328366279602,0,False
73101,1139,0,0.08333276957273483,0,False
73102,1082,0,0.08333325386047363,0,False
73103,997,0,0.08333345502614975,0,False
73104,1391,0,0.08333366364240646,1,False
73105,4332,0,0.08333347737789154,0,False
73106,579,0,0.0833335816860199,0,False
73107,1297,0,0.07142797857522964,0,False
73108,602,0,0.07142847031354904,0,False
73109,2348,0,0.07142825424671173,0,False
73110,3637,0,0.07142876088619232,0,False
73111,1124,1,0.07142890244722366,1,True
73112,2597,0,0.07142867147922516,0,False
73113,4194,0,0.07142870128154755,0,False
73114,1598,0,0.07142844051122665,0,False
73115,4255,0,0.07142846286296844,0,False
73116,593,0,0.07142862677574158,0,False
73117,2764,0,0.07142888009548187,0,False
73118,630,0,0.07142868638038635,0,False
73119,1194,0,0.0714283436536789,0,False
73120,3179,0,0.0714288204908371,0,False
73121,18,0,0.2499999701976776,0,False
73122,1846,0,0.2500011622905731,1,False
73123,3002,0,0.24999874830245972,0,False
73124,1507,0,0.25000008940696716,0,False
73125,1055,0,0.10000026971101761,0,False
73126,1355,0,0.0999995544552803,0,False
73127,328,1,0.10000024735927582,0,False
73128,3969,0,0.09999965131282806,0,False
73129,3776,0,0.10000036656856537,0,False
73130,342,0,0.09999990463256836,0,False
73131,2410,0,0.0999997928738594,0,False
73132,2112,0,0.10000038146972656,0,False
73133,2756,0,0.09999998658895493,0,False
73134,32,0,0.09999980032444,0,False
73135,1572,0,0.12500004470348358,0,False
73136,1879,0,0.12500005960464478,0,False
73137,3047,0,0.12500014901161194,1,False
73138,218,0,0.12499971687793732,0,False
73139,2402,1,0.12499978393316269,0,False
73140,1154,0,0.12500011920928955,0,False
73141,3959,0,0.1250000298023224,0,False
73142,512,0,0.12500011920928955,0,False
73143,817,0,0.0769231766462326,0,False
73144,4071,0,0.07692309468984604,0,False
73145,298,0,0.07692283391952515,0,False
73146,1807,1,0.07692321389913559,0,False
73147,841,0,0.07692307978868484,0,False
73148,1086,0,0.07692289352416992,0,False
73149,3785,0,0.07692313939332962,0,False
73150,775,0,0.07692328095436096,1,False
73151,2022,0,0.07692301273345947,0,False
73152,3188,0,0.07692302763462067,0,False
73153,1835,0,0.07692313939332962,0,False
73154,4094,0,0.07692297548055649,0,False
73155,2870,0,0.07692307233810425,0,False
73156,745,0,1.0,1,False
73157,4365,1,0.07692298293113708,0,False
73158,3801,0,0.07692329585552216,0,False
73159,429,0,0.07692308723926544,0,False
73160,3756,0,0.0769234374165535,0,False
73161,1241,0,0.07692326605319977,0,False
73162,1318,0,0.0769224762916565,0,False
73163,1188,0,0.07692292332649231,0,False
73164,1463,0,0.0769234150648117,0,False
73165,2836,0,0.07692288607358932,0,False
73166,1526,0,0.07692328095436096,0,False
73167,85,0,0.07692337781190872,0,False
73168,1149,0,0.07692275941371918,0,False
73169,2232,0,0.07692278921604156,0,False
73170,305,0,0.07142842561006546,0,False
73171,3867,0,0.07142850756645203,0,False
73172,3310,0,0.07142841070890427,0,False
73173,1751,0,0.07142864167690277,0,False
73174,574,1,0.07142869383096695,0,False
73175,1972,0,0.07142863422632217,0,False
73176,4269,0,0.07142876833677292,0,False
73177,1432,0,0.07142894715070724,1,False
73178,4125,0,0.07142840325832367,0,False
73179,1643,0,0.07142851501703262,0,False
73180,1265,0,0.07142815738916397,0,False
73181,760,0,0.07142845541238785,0,False
73182,3763,0,0.07142876088619232,0,False
73183,2303,0,0.07142866402864456,0,False
73184,4300,0,0.20000067353248596,0,False
73185,3924,0,0.1999998837709427,0,False
73186,2830,0,0.1999998837709427,0,False
73187,2248,1,0.19999946653842926,0,False
73188,2217,0,0.20000013709068298,0,False
73189,1574,0,0.3333316147327423,0,False
73190,2545,0,0.3333336114883423,0,False
73191,1037,0,0.3333348035812378,1,False
73192,2579,0,0.09090931713581085,0,False
73193,2591,0,0.09090927988290787,0,False
73194,1538,0,0.0909092053771019,0,False
73195,944,1,0.09090937674045563,1,True
73196,172,0,0.0909089595079422,0,False
73197,2593,0,0.09090888500213623,0,False
73198,2858,0,0.09090935438871384,0,False
73199,3851,0,0.09090911597013474,0,False
73200,1152,0,0.09090907126665115,0,False
73201,1753,0,0.09090891480445862,0,False
73202,320,0,0.090908482670784,0,False
73203,2580,0,0.07692202925682068,0,False
73204,2555,0,0.07692307978868484,0,False
73205,213,0,0.07692290097475052,0,False
73206,2143,1,0.07692310959100723,0,False
73207,1804,0,0.07692324370145798,0,False
73208,4102,0,0.07692311704158783,0,False
73209,3109,0,0.07692347466945648,0,False
73210,555,0,0.07692314684391022,0,False
73211,2781,0,0.07692307978868484,0,False
73212,2709,0,0.07692316174507141,0,False
73213,654,0,0.07692328095436096,0,False
73214,1954,0,0.07692284137010574,0,False
73215,1994,0,0.07692356407642365,1,False
73216,3873,0,0.19999991357326508,0,False
73217,1791,0,0.1999998241662979,0,False
73218,836,0,0.19999909400939941,0,False
73219,981,0,0.20000089704990387,1,False
73220,1601,0,0.20000028610229492,0,False
73221,3043,0,0.11111034452915192,0,False
73222,1211,0,0.11111079156398773,0,False
73223,3765,0,0.11111153662204742,0,False
73224,1537,0,0.11111138015985489,0,False
73225,536,0,0.1111108660697937,0,False
73226,3757,1,0.11111107468605042,0,False
73227,3340,0,0.11111141741275787,0,False
73228,2271,0,0.1111110970377922,0,False
73229,1979,0,0.11111152172088623,0,False
73230,844,0,0.08333270996809006,0,False
73231,688,0,0.08333363384008408,0,False
73232,1603,0,0.08333336561918259,0,False
73233,2861,0,0.08333315700292587,0,False
73234,2974,0,0.08333328366279602,0,False
73235,3456,0,0.08333315700292587,0,False
73236,607,0,0.08333317190408707,0,False
73237,845,0,0.08333370089530945,0,False
73238,312,1,0.08333344012498856,0,False
73239,2024,0,0.08333361893892288,0,False
73240,3016,0,0.08333296328783035,0,False
73241,2891,0,0.08333373069763184,1,False
73242,3860,0,0.09090826660394669,0,False
73243,729,0,0.09090933203697205,0,False
73244,1261,0,0.09090929478406906,0,False
73245,4217,0,0.0909091979265213,0,False
73246,1722,0,0.09090861678123474,0,False
73247,3510,0,0.09090922027826309,0,False
73248,1253,0,0.09090910106897354,0,False
73249,3667,0,0.09090959280729294,0,False
73250,3339,0,0.09090873599052429,0,False
73251,2243,0,0.09090931713581085,0,False
73252,2611,1,0.09090933203697205,0,False
73253,3211,0,0.33333438634872437,1,False
73254,3519,0,0.333332359790802,0,False
73255,3781,0,0.3333333134651184,0,False
73256,450,0,0.16666631400585175,0,False
73257,2085,0,0.16666698455810547,1,False
73258,3194,0,0.16666680574417114,0,False
73259,1232,0,0.16666637361049652,0,False
73260,2453,0,0.16666662693023682,0,False
73261,2867,1,0.16666685044765472,0,False
73262,115,0,0.07142872363328934,0,False
73263,1257,0,0.07142829895019531,0,False
73264,598,1,0.07142859697341919,0,False
73265,311,0,0.07142861932516098,0,False
73266,2468,0,0.07142845541238785,0,False
73267,3524,0,0.0714288055896759,0,False
73268,1522,0,0.07142874598503113,0,False
73269,631,0,0.0714283138513565,0,False
73270,639,0,0.07142835855484009,0,False
73271,3718,0,0.07142871618270874,0,False
73272,3636,0,0.0714288279414177,1,False
73273,518,0,0.07142847031354904,0,False
73274,3464,0,0.0714285746216774,0,False
73275,415,0,0.07142847031354904,0,False
73276,626,0,0.11111113429069519,0,False
73277,24,0,0.11111108213663101,0,False
73278,1237,1,0.11111114919185638,0,False
73279,781,0,0.11111126095056534,0,False
73280,165,0,0.11111047118902206,0,False
73281,3435,0,0.1111111119389534,0,False
73282,456,0,0.11111173778772354,0,False
73283,86,0,0.11111102998256683,0,False
73284,1495,0,0.11111101508140564,0,False
73285,743,0,0.20000013709068298,0,False
73286,70,0,0.20000077784061432,1,False
73287,1295,0,0.19999904930591583,0,False
73288,3552,0,0.2000005543231964,0,False
73289,2582,0,0.19999946653842926,0,False
73290,1955,0,0.08333306014537811,0,False
73291,993,1,0.08333320915699005,0,False
73292,338,0,0.08333320170640945,0,False
73293,4135,0,0.0833333358168602,0,False
73294,2738,0,0.08333300054073334,0,False
73295,2905,0,0.08333354443311691,1,False
73296,3512,0,0.08333354443311691,1,False
73297,88,0,0.08333322405815125,0,False
73298,2523,0,0.08333346247673035,0,False
73299,296,0,0.08333351463079453,0,False
73300,3525,0,0.08333346247673035,0,False
73301,1587,0,0.08333341777324677,0,False
73302,2202,0,0.07142851501703262,0,False
73303,2879,0,0.07142844051122665,0,False
